sat1,sat2,distance_km,rel_velocity,approach_rate,collision
IRIDIUM 33 DEB,COSMOS 2251 DEB,38.01338246798627,9.524395161326934,-9.211973325916043,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7987.441,8.608,0.477,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8808.854,12.363,-9.972,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13378.557,14.537,-1.145,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9722.785,14.235,-4.094,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9888.547,10.873,10.008,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9577.244,11.151,-10.693,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13667.1,14.336,0.251,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12923.584,5.617,0.29,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4139.497,7.101,-2.797,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7990.994,8.075,-6.515,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9728.58,11.666,1.025,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6788.621,7.708,-2.65,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12905.119,9.8,-2.589,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6112.325,10.999,10.939,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6918.17,4.22,1.445,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5448.749,6.789,-5.949,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5442.593,6.729,-2.686,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13941.17,4.905,2.623,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6377.985,13.497,-12.668,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13034.81,13.62,2.644,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11674.95,6.922,-6.921,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12874.419,5.646,-5.591,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12393.438,13.951,-1.373,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3219.375,4.005,0.989,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11937.909,12.717,-0.137,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,28.718027919423566,13.938925830509577,-19.03686594387299,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8623.703,13.004,-9.618,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5886.452,9.92,6.568,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6960.195,14.534,-6.732,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12822.381,14.929,0.683,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12796.861,11.721,0.954,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6396.028,13.488,-12.62,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7801.667,12.182,-2.661,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,30.780176938600437,8.469532018962276,-8.154522392862813,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4442.973,14.007,-14.002,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13684.905,11.967,-1.087,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13394.503,12.972,-2.34,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10264.599,10.98,0.144,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10802.918,12.31,-0.277,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10100.767,14.727,3.082,0
IRIDIUM 33,COSMOS 2251 DEB,14075.834,5.283,0.942,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7823.217,3.011,-1.616,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13976.168,14.311,-0.074,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12414.117,7.758,-7.169,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12910.985,14.94,-0.244,0
IRIDIUM 33,COSMOS 2251 DEB,8908.376,11.356,2.406,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6225.0,7.009,-0.016,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7072.8,4.209,2.923,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13075.25,8.911,-0.26,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6195.511,6.006,1.549,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14192.883,5.694,-1.429,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10007.683,14.525,3.712,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11679.833,12.479,4.786,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10302.491,7.268,-1.797,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6054.162,14.484,-7.689,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13395.167,4.201,-2.742,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11320.609,8.605,8.604,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10813.548,10.203,1.387,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11892.799,8.758,-6.735,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10196.952,10.969,0.233,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10423.48,11.276,1.7,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13668.416,1.928,1.259,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13624.888,9.795,1.313,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13219.97,11.372,1.801,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11759.529,12.62,-3.589,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,25.382611649828643,11.791023191444896,-10.123222480123617,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,2900.914,6.955,4.119,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13424.973,12.693,2.596,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11474.106,12.517,-2.025,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5739.538,12.656,-11.777,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,21.641835536999686,8.689136395697723,-11.73713944086291,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,11823.256,14.274,0.438,0
IRIDIUM 33,COSMOS 2251 DEB,3496.139,13.803,9.459,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9903.674,14.732,2.259,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12923.244,13.95,0.883,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8754.813,9.926,-9.694,0
IRIDIUM 33 DEB,COSMOS 2251,4926.571,6.681,0.851,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10922.235,2.92,-2.228,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10682.407,10.786,-7.183,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4661.243,4.053,3.508,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13907.23,4.162,2.521,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9412.844,13.106,-0.06,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6717.31,5.969,-2.931,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9328.874,13.552,7.341,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5403.15,9.342,-3.926,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12062.51,9.092,-7.225,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13818.007,2.229,1.588,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,316.399,14.841,8.071,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10701.276,10.423,-1.21,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7032.819,7.234,-0.059,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12658.44,13.981,-0.116,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10329.603,10.101,-9.941,0
IRIDIUM 33 DEB,COSMOS 2251,12187.991,13.916,0.478,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9938.834,10.494,1.738,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3903.453,3.368,-0.621,0
IRIDIUM 33,COSMOS 2251 DEB,9086.97,9.557,-2.575,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,17.990935287289613,5.915820733266342,-9.976808021674756,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4196.527,3.906,-1.727,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9361.261,14.403,4.57,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10663.983,6.265,2.571,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13842.849,14.522,0.058,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10884.748,9.351,4.955,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11728.467,14.304,-2.549,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11429.433,10.952,-2.547,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,49.651757407905365,7.622640442998251,-9.98609921654623,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5803.151,13.86,-0.961,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7526.618,14.806,-3.044,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,29.390977536618166,14.173135754622429,-10.707644809855783,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12198.114,7.027,-6.28,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7764.691,9.837,5.284,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8328.169,9.403,-1.675,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11146.662,10.316,8.424,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13006.324,5.816,-5.553,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10692.25,9.86,-9.542,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6072.024,5.512,2.898,0
IRIDIUM 33 DEB,COSMOS 2251,6451.743,8.754,7.243,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8287.328,8.384,0.408,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12056.716,12.417,-3.026,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10955.905,13.032,-4.555,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9379.934,12.564,-6.889,0
IRIDIUM 33,COSMOS 2251 DEB,8774.441,14.13,0.029,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5898.386,6.234,0.515,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7279.712,14.004,-4.249,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9676.328,12.919,6.596,0
IRIDIUM 33 DEB,COSMOS 2251,4731.881,6.306,-1.335,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,353.852,14.048,11.271,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,40.50195878843864,5.817590319488719,-11.945383656598796,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,14202.916,3.974,-1.091,0
IRIDIUM 33,COSMOS 2251 DEB,5896.674,14.433,7.246,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7592.736,4.476,-0.039,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13722.292,11.165,-2.324,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6487.507,10.381,8.505,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7977.566,8.532,0.335,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,40.952498909960184,10.716126894698998,-9.681714165487799,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13472.892,3.728,3.651,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6615.294,13.434,9.842,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13071.491,4.663,4.663,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11292.493,12.007,1.627,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12043.934,7.517,-7.294,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9852.484,8.3,-2.047,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13568.611,14.089,0.072,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13447.898,3.127,2.402,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10272.478,12.147,0.136,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8184.088,13.739,3.593,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2571.528,5.585,3.688,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5332.306,13.914,3.409,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12.358313588015134,10.371065418185477,-7.4448000745449185,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4.383590876442165,13.388980864459342,-6.577750159092085,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7.307286735226666,13.655071258939802,-11.881001319858346,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10015.565,12.098,0.762,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8903.09,13.092,-4.262,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8878.007,9.474,-0.53,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12315.851,7.689,-7.268,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10414.832,13.458,4.846,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11118.709,14.175,0.008,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8993.526,2.314,2.074,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12435.619,12.999,0.141,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7713.514,10.477,-4.645,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14484.777,6.242,1.358,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3439.585,14.005,-3.885,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6585.638,9.27,0.669,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11127.273,9.16,8.854,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8984.058,8.772,0.536,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3496.113,14.288,13.476,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,33.34333757084876,13.09874445854635,-13.311459404348774,1
IRIDIUM 33,COSMOS 2251 DEB,943.448,12.117,-9.382,0
IRIDIUM 33 DEB,COSMOS 2251,12953.874,1.958,-0.216,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13217.32,6.118,5.145,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4580.231,13.852,-13.811,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14122.146,12.164,0.26,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11263.732,11.919,-6.951,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2181.23,9.474,8.01,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6849.981,5.378,0.387,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12286.449,14.09,-0.692,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12632.923,11.844,-3.544,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8990.592,13.505,7.845,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8252.746,14.296,6.285,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7321.138,7.783,-1.2,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6808.62,13.319,6.306,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11710.047,12.368,-0.009,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13526.378,4.057,2.536,0
IRIDIUM 33,COSMOS 2251 DEB,6700.02,7.238,2.364,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11446.032,11.11,-5.57,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10070.967,9.269,-8.735,0
IRIDIUM 33,COSMOS 2251 DEB,933.851,1.385,1.269,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6633.055,8.866,-3.709,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12025.574,7.337,3.143,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6428.632,7.761,1.229,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5091.886,11.271,4.383,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10988.918,13.799,-2.595,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12099.161,11.964,-0.52,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5558.325,5.589,0.16,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10350.781,9.48,-0.411,0
IRIDIUM 33,COSMOS 2251 DEB,7229.094,12.294,12.214,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8829.878,9.247,4.104,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9461.992,9.586,-9.435,0
IRIDIUM 33,COSMOS 2251 DEB,7213.064,12.466,7.782,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8022.076,6.034,1.553,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5274.21,7.381,-1.048,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13186.89,7.529,4.571,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12015.758,8.258,-7.258,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10000.484,9.331,-1.13,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11559.078,10.857,-1.426,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10180.061,9.942,9.195,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10372.4,11.29,0.235,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14106.148,12.352,0.519,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12563.502,12.932,0.099,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12695.585,5.277,-3.298,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,27.70167967502491,5.224693083201174,-5.523219553459317,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,6631.241,13.538,12.122,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10199.054,13.218,2.405,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13003.374,7.414,4.736,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8225.504,11.886,3.724,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13312.237,6.713,3.746,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4846.621,5.417,1.154,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12990.874,6.552,0.828,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9635.948,10.695,-10.695,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9609.089,14.703,-1.092,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,22.229085324928988,14.848411989623346,-18.798277304229874,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13121.739,13.35,0.225,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9049.46,11.32,-4.08,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9383.912,14.945,0.956,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,48.29878563719069,12.689874151805105,-18.845701975561862,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4865.298,3.726,-3.28,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7349.026,12.7,12.123,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11664.64,11.266,-0.797,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10620.232,13.677,2.568,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13910.2,3.6,2.483,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5638.146,4.577,4.234,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13496.433,10.112,-2.231,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12497.725,12.852,-0.204,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3729.189,14.561,-12.406,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13925.262,4.352,-1.162,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12404.689,7.735,-6.276,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10123.213,9.996,-8.791,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,39.366210088954176,9.686931597949702,-12.886786750138043,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,39.6831626644295,13.684679758979128,-15.257658425348742,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3.058245197846081,12.072386343133985,-19.52620782761537,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5337.052,14.083,-12.65,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11360.792,9.121,-2.499,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7479.671,12.773,5.367,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11768.232,7.712,7.694,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1727.112,4.248,0.194,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8673.523,9.817,3.724,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,23.183518079330074,10.2439026932758,-10.655501246547757,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4861.201,11.992,-11.718,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8268.996,3.914,-3.912,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,213.833,14.806,13.456,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10762.27,11.464,1.2,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,40.272306054050006,6.785446620543336,-15.122149036629576,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9695.474,10.658,9.69,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7029.491,8.55,0.82,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13796.054,3.587,-2.821,0
IRIDIUM 33,COSMOS 2251 DEB,4128.006,13.874,-11.782,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6.349158967271984,7.310747965880714,-17.547141911224656,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4496.396,14.367,12.83,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9146.729,10.788,5.651,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13528.802,4.451,0.39,0
IRIDIUM 33 DEB,COSMOS 2251,10314.226,14.35,2.97,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6519.41,5.152,2.808,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,33.294853075522106,8.581627180328404,-10.762052177265431,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7565.684,8.203,-0.052,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3058.68,1.383,-1.127,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9317.863,14.262,-4.45,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10641.057,14.682,0.968,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14.915842439803075,6.504168911035282,-19.49081032121302,1
IRIDIUM 33 DEB,COSMOS 2251,6126.188,14.084,7.852,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4763.899,7.334,6.308,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,18.822855662644496,10.027203900924793,-7.328251578246686,1
IRIDIUM 33 DEB,COSMOS 2251,13340.006,2.783,2.733,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7474.13,8.182,3.85,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11801.757,8.206,6.222,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,31.35325727796412,14.800325752854771,-18.658834965316107,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,47.71946456162807,8.01377874164142,-8.351047208123873,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10621.979,9.229,-0.367,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12230.244,8.633,5.127,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2699.998,3.599,-2.408,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5933.161,6.169,0.678,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4691.135,14.261,-13.147,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10503.463,8.669,5.569,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13182.874,10.624,3.144,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2671.455,5.778,3.291,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,32.05909483208305,6.288797219106492,-17.49449080861887,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,1.5189324676422211,11.134151959357899,-16.681858372705967,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10027.139,12.036,6.892,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13291.477,14.553,-0.663,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13568.979,13.53,-2.0,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4164.557,13.898,13.698,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11.567994006712906,10.664046402968971,-6.938698244941113,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7231.673,12.704,0.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7.475749136250751,8.922440450997323,-16.418342813475466,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9437.779,4.177,0.522,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12791.561,11.382,-4.69,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13938.434,13.68,-0.144,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6225.582,13.067,-11.498,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13241.119,13.995,0.557,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10107.017,10.977,9.873,0
IRIDIUM 33,COSMOS 2251 DEB,13593.865,14.907,0.071,0
IRIDIUM 33 DEB,COSMOS 2251,8632.58,7.622,7.274,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14223.247,14.09,-0.514,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6034.396,13.857,9.746,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12201.557,7.545,4.172,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12689.802,7.136,6.406,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12989.969,8.761,-0.8,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,42.53655881946181,12.308674752036442,-15.901107095026859,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13420.833,10.173,-1.856,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13688.753,5.839,-1.554,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13927.992,14.123,-0.618,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14019.386,3.864,-2.575,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11196.368,13.574,0.868,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9320.854,11.42,-7.569,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7376.249,12.633,12.347,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10693.264,9.568,9.39,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11330.194,7.757,-6.309,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10267.223,10.045,9.828,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7590.925,4.882,3.339,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13960.718,10.56,0.301,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,30.942857721608902,6.516748797327512,-15.965098933473534,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9020.221,10.212,9.716,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13029.219,13.404,0.706,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9614.608,9.926,7.929,0
